1985.3	11.6755	0.4691	1
1997.6	11.6655	0.4691	1
2009.9	11.6556	0.4691	1
2022.1	11.6456	0.4691	1
2034.2	11.6357	0.4691	1
2046.2	11.6257	0.4691	1
2058.1	11.6158	0.4691	1
2070.0	11.6059	0.4691	1
2081.8	11.5959	0.4691	1
2093.5	11.5860	0.4691	1
2105.2	11.5760	0.4691	1
2116.8	11.5660	0.4691	1
2128.3	11.5561	0.4691	1
2139.7	11.5462	0.4691	1
2151.1	11.5362	0.4691	1
2162.4	11.5263	0.4691	1
2173.6	11.5164	0.4691	1
2184.8	11.5064	0.4691	1
2195.9	11.4965	0.4691	1
2207.0	11.4865	0.4691	1
2218.0	11.4765	0.4691	1
2228.9	11.4666	0.4691	1
2239.8	11.4567	0.4691	1
2250.6	11.4467	0.4691	1
2261.4	11.4367	0.4691	1
2272.1	11.4268	0.4691	1
2282.7	11.4168	0.4691	1
2293.3	11.4069	0.4691	1
2303.8	11.3970	0.4691	1
2314.3	11.3870	0.4691	1
2324.7	11.3771	0.4691	1
2335.1	11.3671	0.4691	1
2345.4	11.3571	0.4691	1
2355.7	11.3472	0.4691	1
2365.9	11.3372	0.4691	1
2376.1	11.3273	0.4691	1
2386.2	11.3173	0.4691	1
2396.3	11.3073	0.4691	1
2406.3	11.2974	0.4691	1
2416.3	11.2874	0.4691	1
2426.2	11.2774	0.4691	1
2436.1	11.2675	0.4691	1
2445.9	11.2575	0.4691	1
2455.7	11.2476	0.4691	1
2465.4	11.2376	0.4691	1
2475.1	11.2277	0.4691	1
2484.7	11.2177	0.4691	1
2494.3	11.2078	0.4691	1
2503.8	11.1979	0.4691	1
2513.3	11.1879	0.4691	1
2522.8	11.1780	0.4691	1
2532.2	11.1680	0.4691	1
2541.6	11.1581	0.4691	1
2550.9	11.1481	0.4691	1
2560.2	11.1382	0.4691	1
2569.4	11.1283	0.4691	1
2578.6	11.1184	0.4691	1
2587.8	11.1084	0.4691	1
2596.9	11.0985	0.4691	1
2606.0	11.0885	0.4691	1
2615.0	11.0786	0.4691	1
2624.0	11.0687	0.4691	1
2633.0	11.0588	0.4691	1
2641.9	11.0488	0.4691	1
2650.8	11.0389	0.4691	1
2659.7	11.0290	0.4691	1
2668.5	11.0190	0.4691	1
2677.3	11.0091	0.4691	1
2686.1	10.9991	0.4691	1
2694.8	10.9892	0.4691	1
2703.5	10.9792	0.4691	1
2712.2	10.9693	0.4691	1
2720.8	10.9593	0.4691	1
2729.4	10.9494	0.4691	1
2737.9	10.9395	0.4691	1
2746.4	10.9296	0.4691	1
2754.9	10.9196	0.4691	1
2763.4	10.9096	0.4691	1
2771.8	10.8997	0.4691	1
2780.2	10.8898	0.4691	1
2788.6	10.8798	0.4691	1
2796.9	10.8698	0.4691	1
2805.2	10.8599	0.4691	1
2813.5	10.8500	0.4691	1
2821.7	10.8400	0.4691	1
2829.9	10.8301	0.4691	1
2838.1	10.8202	0.4691	1
2846.2	10.8102	0.4691	1
2854.3	10.8003	0.4691	1
2862.4	10.7904	0.4691	1
2870.5	10.7804	0.4691	1
2878.5	10.7705	0.4691	1
2886.5	10.7606	0.4691	1
2894.5	10.7506	0.4691	1
2902.4	10.7407	0.4691	1
2910.3	10.7308	0.4691	1
2918.2	10.7209	0.4691	1
2926.1	10.7109	0.4691	1
2933.9	10.7010	0.4691	1
2941.7	10.6911	0.4691	1
2949.5	10.6811	0.4691	1
2957.3	10.6711	0.4691	1
2965.0	10.6612	0.4691	1
2972.7	10.6513	0.4691	1
2980.4	10.6413	0.4691	1
2988.0	10.6314	0.4691	1
2995.6	10.6215	0.4691	1
3003.2	10.6116	0.4691	1
3010.8	10.6017	0.4691	1
3018.3	10.5918	0.4691	1
3025.8	10.5819	0.4691	1
3033.3	10.5720	0.4691	1
3040.8	10.5620	0.4691	1
3048.3	10.5521	0.4691	1
3055.7	10.5421	0.4691	1
3063.1	10.5322	0.4691	1
3070.5	10.5223	0.4691	1
3077.9	10.5123	0.4691	1
3085.2	10.5024	0.4691	1
3092.5	10.4925	0.4691	1
3099.8	10.4826	0.4691	1
3107.1	10.4726	0.4691	1
3114.3	10.4627	0.4691	1
3121.5	10.4528	0.4691	1
3128.7	10.4429	0.4691	1
3135.9	10.4330	0.4691	1
3143.1	10.4230	0.4691	1
3150.2	10.4131	0.4691	1
3157.3	10.4032	0.4691	1
3164.4	10.3933	0.4691	1
3171.5	10.3833	0.4691	1
3178.6	10.3734	0.4691	1
3185.6	10.3634	0.4691	1
3192.6	10.3535	0.4691	1
3199.6	10.3436	0.4691	1
3206.6	10.3337	0.4691	1
3213.6	10.3237	0.4691	1
3220.5	10.3137	0.4691	1
3227.4	10.3039	0.4691	1
3234.3	10.2939	0.4691	1
3241.2	10.2840	0.4691	1
3248.1	10.2740	0.4691	1
3254.9	10.2641	0.4691	1
3261.7	10.2542	0.4691	1
3268.5	10.2443	0.4691	1
3275.3	10.2343	0.4691	1
3282.1	10.2244	0.4691	1
3288.8	10.2144	0.4691	1
3295.5	10.2046	0.4691	1
3302.2	10.1947	0.4691	1
3308.9	10.1847	0.4691	1
3315.6	10.1748	0.4691	1
3322.2	10.1649	0.4691	1
3328.8	10.1550	0.4691	1
3335.4	10.1451	0.4691	1
3342.0	10.1352	0.4691	1
3348.6	10.1253	0.4691	1
3355.2	10.1153	0.4691	1
3361.7	10.1054	0.4691	1
3368.2	10.0955	0.4691	1
3374.7	10.0856	0.4691	1
3381.2	10.0757	0.4691	1
3387.7	10.0657	0.4691	1
3394.2	10.0558	0.4691	1
3400.6	10.0459	0.4691	1
3407.0	10.0360	0.4691	1
3413.4	10.0261	0.4691	1
3419.8	10.0162	0.4691	1
3426.2	10.0062	0.4691	1
3432.6	9.9963	0.4691	1
3438.9	9.9864	0.4691	1
3445.2	9.9765	0.4691	1
3451.5	9.9666	0.4691	1
3457.8	9.9567	0.4691	1
3464.1	9.9468	0.4691	1
3470.4	9.9368	0.4691	1
3476.6	9.9269	0.4691	1
3480.0	9.9193	0.4691	1
3499.9	5.5656	0.4954	2
3519.9	5.5556	0.4954	2
3539.9	5.5456	0.4954	2
3559.9	5.5357	0.4954	2
3579.9	5.5257	0.4954	2
3599.9	5.5157	0.4954	2
3619.9	5.5058	0.4954	2
3639.9	5.4958	0.4954	2
3660.0	5.4858	0.4954	2
3680.1	5.4758	0.4954	2
3700.2	5.4658	0.4954	2
3720.3	5.4559	0.4954	2
3740.4	5.4459	0.4954	2
3760.5	5.4359	0.4954	2
3780.6	5.4259	0.4954	2
3800.7	5.4159	0.4954	2
3820.8	5.4060	0.4954	2
3840.9	5.3960	0.4954	2
3861.0	5.3860	0.4954	2
3881.1	5.3760	0.4954	2
3901.2	5.3661	0.4954	2
3921.3	5.3561	0.4954	2
3941.4	5.3461	0.4954	2
3961.5	5.3361	0.4954	2
3981.6	5.3261	0.4954	2
4001.7	5.3161	0.4954	2
4021.7	5.3062	0.4954	2
4041.7	5.2962	0.4954	2
4061.7	5.2862	0.4954	2
4081.7	5.2763	0.4954	2
4101.7	5.2663	0.4954	2
4121.7	5.2563	0.4954	2
4141.7	5.2463	0.4954	2
4161.6	5.2364	0.4954	2
4181.5	5.2264	0.4954	2
4201.4	5.2164	0.4954	2
4221.3	5.2064	0.4954	2
4241.2	5.1965	0.4954	2
4261.0	5.1865	0.4954	2
4280.8	5.1765	0.4954	2
4300.6	5.1665	0.4954	2
4320.4	5.1566	0.4954	2
4340.1	5.1466	0.4954	2
4359.8	5.1366	0.4954	2
4379.5	5.1266	0.4954	2
4399.1	5.1167	0.4954	2
4418.7	5.1067	0.4954	2
4438.3	5.0967	0.4954	2
4457.8	5.0868	0.4954	2
4477.3	5.0768	0.4954	2
4496.8	5.0668	0.4954	2
4516.2	5.0569	0.4954	2
4535.6	5.0469	0.4954	2
4555.0	5.0369	0.4954	2
4574.3	5.0269	0.4954	2
4593.6	5.0170	0.4954	2
4612.8	5.0070	0.4954	2
4632.0	4.9970	0.4954	2
4651.2	4.9871	0.4954	2
4670.3	4.9771	0.4954	2
4689.4	4.9671	0.4954	2
4708.4	4.9572	0.4954	2
4727.4	4.9472	0.4954	2
4746.3	4.9372	0.4954	2
4765.2	4.9273	0.4954	2
4784.1	4.9173	0.4954	2
4802.9	4.9073	0.4954	2
4821.7	4.8974	0.4954	2
4840.4	4.8874	0.4954	2
4859.1	4.8774	0.4954	2
4877.7	4.8674	0.4954	2
4896.3	4.8575	0.4954	2
4914.8	4.8475	0.4954	2
4933.3	4.8375	0.4954	2
4951.7	4.8276	0.4954	2
4970.1	4.8176	0.4954	2
4988.4	4.8076	0.4954	2
5006.7	4.7977	0.4954	2
5024.9	4.7877	0.4954	2
5043.1	4.7777	0.4954	2
5061.2	4.7677	0.4954	2
5079.3	4.7578	0.4954	2
5097.3	4.7478	0.4954	2
5115.3	4.7378	0.4954	2
5133.2	4.7279	0.4954	2
5151.1	4.7179	0.4954	2
5168.9	4.7079	0.4954	2
5186.6	4.6979	0.4954	2
5204.3	4.6880	0.4954	2
5221.9	4.6780	0.4954	2
5239.5	4.6681	0.4954	2
5257.0	4.6581	0.4954	2
5274.5	4.6481	0.4954	2
5291.9	4.6382	0.4954	2
5309.3	4.6282	0.4954	2
5326.6	4.6182	0.4954	2
5343.8	4.6083	0.4954	2
5361.0	4.5983	0.4954	2
5378.1	4.5883	0.4954	2
5395.2	4.5784	0.4954	2
5412.2	4.5684	0.4954	2
5429.2	4.5585	0.4954	2
5446.1	4.5485	0.4954	2
5463.0	4.5385	0.4954	2
5479.8	4.5285	0.4954	2
5496.5	4.5186	0.4954	2
5513.2	4.5086	0.4954	2
5529.8	4.4987	0.4954	2
5546.4	4.4887	0.4954	2
5562.9	4.4787	0.4954	2
5579.4	4.4688	0.4954	2
5595.8	4.4588	0.4954	2
5612.2	4.4488	0.4954	2
5628.5	4.4389	0.4954	2
5644.7	4.4289	0.4954	2
5660.9	4.4190	0.4954	2
5677.0	4.4090	0.4954	2
5693.1	4.3990	0.4954	2
5701.0	4.3916	0.4954	2
5744.0	3.9903	0.4954	3
5771.0	3.9821	0.4954	3
5778.9	3.9880	0.4954	3
5786.8	3.9781	0.4954	3
5794.7	3.9681	0.4954	3
5802.6	3.9582	0.4954	3
5810.5	3.9483	0.4954	3
5818.4	3.9383	0.4954	3
5826.3	3.9284	0.4954	3
5834.2	3.9185	0.4954	3
5842.1	3.9085	0.4954	3
5850.0	3.8986	0.4954	3
5857.9	3.8887	0.4954	3
5865.8	3.8787	0.4954	3
5873.7	3.8688	0.4954	3
5881.6	3.8589	0.4954	3
5889.5	3.8489	0.4954	3
5897.4	3.8390	0.4954	3
5905.3	3.8291	0.4954	3
5913.2	3.8191	0.4954	3
5921.1	3.8092	0.4954	3
5929.0	3.7993	0.4954	3
5936.9	3.7893	0.4954	3
5944.8	3.7794	0.4954	3
5952.7	3.7695	0.4954	3
5960.6	3.7595	0.4954	3
5968.5	3.7496	0.4954	3
5971.0	3.7431	0.4954	3
5987.7	3.5467	0.4954	3
6004.4	3.5367	0.4954	3
6021.1	3.5268	0.4954	3
6037.8	3.5168	0.4954	3
6054.5	3.5069	0.4954	3
6071.2	3.4969	0.4954	3
6087.9	3.4870	0.4954	3
6104.6	3.4771	0.4954	3
6121.3	3.4671	0.4954	3
6138.0	3.4572	0.4954	3
6151.0	3.4483	0.4954	3
6243.2	3.3629	0.4954	3
6335.4	3.3729	0.4954	3
6346.6	3.3785	0.4954	3
6356.0	2.9000	0.4956	4
6368.0	2.6000	0.4956	4
6371.0	1.0200	0.5525	5
6386.0	0.0010	0.4991	6
